word,tag
Glenn,PER
McGrath,PER
Zimbabwe,LOC
Alistair,PER
Campbell,PER
Andy,PER
Flower,PER
Grant,PER
Flower,PER
Guy,PER
Whittall,PER
Craig,PER
Evans,PER
Eddo,PER
Brandes,PER
Heath,PER
Streak,PER
Paul,PER
Strang,PER
Craig,PER
Wishart,PER
Ali,PER
Shah,PER
Mark,PER
Dekker,PER
MOZAMBIQUE,LOC
MAPUTO,LOC
Mozambican,MISC
Reuters,ORG
NOTICIAS,ORG
Nhamavila,LOC
Maputo,LOC
Maputo,LOC
Noticias,ORG
Lamonts,ORG
Apparel,ORG
GMT,MISC
KIRKLAND,LOC
Wash,LOC
Lamonts,ORG
Apparel,ORG
Inc,ORG
Seattle,LOC
Lamonts,ORG
France,LOC
LONDON,LOC
Guernsey,LOC
Britain,LOC
Channel,LOC
Islands,LOC
Trident,MISC
Seven,MISC
France,LOC
Emeraud,ORG
Guernsey,LOC
Jersey,LOC
British-ruled,MISC
France,LOC
OSCE,ORG
Kurt,PER
Schork,PER
SARAJEVO,LOC
Bosnia,LOC
OSCE,ORG
Organisation,ORG
for,ORG
Security,ORG
and,ORG
Cooperation,ORG
in,ORG
Europe,ORG
OSCE,ORG
Serb,MISC
Provisional,ORG
Election,ORG
Commission,ORG
OSCE,ORG
Agota,PER
Kuperman,PER
Sarajevo,LOC
Kuperman,PER
Dayton,LOC
OSCE,ORG
Bosnian,MISC
Provisional,ORG
Election,ORG
Commission,ORG
OSCE,ORG
Bosnia,LOC
PEC,ORG
Bosnia,LOC
Moslem-Croat,MISC
Serb,MISC
House,ORG
of,ORG
Representatives,ORG
Sarajevo,LOC
Dnevi,ORG
Avaz,ORG
Bosnia,LOC
Moslem,MISC
SDA,ORG
OSCE,ORG
SDA,ORG
Provisional,ORG
Election,ORG
Commission,ORG
Dnevi,ORG
Avaz,ORG
OSCE,ORG
OSCE,ORG
Sarajevo,LOC
Frowick,PER
PEC,ORG
Robert,PER
Frowick,PER
American,MISC
OSCE,ORG
Bosnia,LOC
OSCE,ORG
Serb,MISC
Moslem,MISC
Bosnian,MISC
Serb,MISC
Bosnia,LOC
Serb,MISC
U.N.,ORG
Balkans,LOC
J.,PER
Murray,PER
Blewett,PER
Warne,PER
N.,PER
McLean,PER
M.,PER
Waugh,PER
K.,PER
Benjamin,PER
Warne,PER
C.,PER
Ambrose,PER
C.,PER
Walsh,PER
Reiffel,PER
10-2-26-0,PER
Gillespie,PER
Moody,PER
Blewett,PER
Warne,PER
M.,PER
Waugh,PER
3-0-11-1,PER
Australia,LOC
M.,PER
Taylor,PER
McLean,PER
M.,PER
Waugh,PER
Murray,PER
Benjamin,PER
R.,PER
Ponting,PER
McLean,ORG
G.,PER
Blewett,PER
M.,PER
Bevan,PER
Murray,LOC
Hooper,PER
S.,PER
Law,PER
Hooper,PER
T.,PER
Moody,PER
I.,PER
Healy,PER
P.,PER
Reiffel,PER
S.,PER
Warne,PER
J.,PER
Gillespie,PER
Ambrose,PER
Walsh,PER
9-0-34-0,PER
Benjamin,PER
9.4-0-43-1,PER
Hooper,PER
McLean,PER
Australia,LOC
AUSTRALIA,LOC
WEST,LOC
MELBOURNE,LOC
Australia,LOC
West,LOC
Indies,LOC
World,MISC
Series,MISC
Melbourne,ORG
Cricket,ORG
Ground,ORG
West,ORG
Indies,ORG
Shivnarine,PER
Chanderpaul,PER
Australia,LOC
Greg,PER
Blewett,PER
WEST,ORG
INDIES,ORG
AUSTRALIA,LOC
MELBOURNE,LOC
West,PER
Indies,PER
World,MISC
Series,MISC
Australia,LOC
SHEFFIELD,LOC
HOBART,LOC
Australia,LOC
Sheffield,MISC
Shield,MISC
Tasmania,LOC
Victoria,LOC
Bellerive,LOC
David,PER
Boon,PER
Shaun,PER
Young,PER
Michael,PER
DiVenuto,PER
Victoria,ORG
LARA,PER
SUFFERS,PER
MELBOURNE,LOC
West,ORG
Indies,ORG
Brian,PER
Lara,PER
Australian,MISC
Australia,LOC
Lara,PER
Australia,LOC
Ian,PER
Healy,PER
West,LOC
Indies,LOC
Tom,PER
Moody,PER
Shane,PER
Warne,PER
mid-wicket,LOC
West,PER
Indies,PER
Melbourne,LOC
Cricket,LOC
Ground,LOC
Courtney,PER
Walsh,PER
Lara,LOC
Australian,MISC
Tour,ORG
Clive,PER
Lloyd,PER
Lara,PER
Australia,LOC
Geoff,PER
Marsh,PER
Lloyd,PER
Lara,PER
Healy,PER
Australia,LOC
Australia,LOC
Sydney,ORG
Cricket,ORG
Ground,ORG
Lara,PER
Lara,LOC
West,LOC
Indies,LOC
Australia,LOC
West,LOC
Indies,LOC
Australia,LOC
Pakistan,LOC
World,MISC
Series,MISC
WEST,PER
INDIES,PER
WINNING,LOC
MELBOURNE,LOC
West,LOC
Indies,LOC
Courtney,PER
Walsh,PER
World,MISC
Series,MISC
Australia,LOC
Melbourne,ORG
Cricket,ORG
Ground,ORG
Australia,LOC
Mark,PER
Taylor,PER
Mark,PER
Waugh,PER
Ricky,PER
Ponting,PER
Greg,PER
Blewett,PER
Michael,PER
Bevan,PER
Stuart,PER
Law,PER
Tom,PER
Moody,PER
Ian,PER
Healy,PER
Paul,PER
Reiffel,PER
Shane,PER
Warne,PER
Jason,PER
Gillespie,PER
Glenn,PER
McGrath,PER
West,LOC
Indies,LOC
Sherwin,PER
Campbell,PER
Robert,PER
Samuels,PER
Brian,PER
Lara,PER
Shivnarine,PER
Chanderpaul,PER
Carl,PER
Hooper,PER
Jimmy,PER
Adams,PER
Junior,PER
Murray,PER
Nixon,PER
McLean,PER
Kenneth,PER
Benjamin,PER
Curtly,PER
Ambrose,PER
Courtney,PER
Walsh,PER
Roland,PER
Holder,PER
WORLD,MISC
GRAND,MISC
PRIX,MISC
BALI,LOC
World,MISC
Grand,MISC
Prix,MISC
Chen,PER
Gang,PER
China,LOC
Martin,PER
Londgaard,PER
Hansen,PER
Denmark,LOC
Dong,PER
Jiong,PER
China,LOC
Thomas,PER
Stuer-Lauridsen,PER
Denmark,LOC
Indra,PER
Wijaya,PER
Indonesia,LOC
Ong,PER
Ewe,PER
Hock,PER
Malaysia,LOC
Sun,PER
Jun,PER
China,LOC
Rashid,PER
Sidek,PER
Malaysia,LOC
Hermawan,PER
Susanto,PER
Indonesia,LOC
Soren,PER
B.,PER
Nielsen,PER
Denmark,LOC
Budi,PER
Kuksuma,PER
Indonesia,LOC
Poul-Erik,PER
Hoyer-Larsen,PER
Denmark,LOC
Budi,PER
Santoso,PER
Indonesia,LOC
Hu,PER
Zhilan,PER
China,LOC
Fung,PER
Permadi,PER
Taiwan,LOC
Indra,ORG
Wijaya,PER
Indonesia,LOC
Sun,PER
Jun,PER
China,LOC
Allan,ORG
Budi,ORG
Kusuma,ORG
Indonesia,LOC
Gong,PER
Zhichao,PER
China,LOC
Mia,PER
Audina,PER
Indonesia,LOC
Ye,PER
Zhaoying,PER
China,LOC
Meiluawati,PER
Indonesia,LOC
Camilla,PER
Martin,PER
Denmark,LOC
Wang,PER
Chen,PER
China,LOC
Susi,PER
Susanti,PER
Indonesia,LOC
Han,PER
Jingna,PER
China,LOC
Susi,PER
Susanti,PER
Indonesia,LOC
Camilla,ORG
Martin,ORG
Denmark,LOC
Ye,PER
Zhaoying,PER
China,LOC
Gong,ORG
Zichao,ORG
China,LOC
ARAB,ORG
AFRICAN,MISC
CUP,MISC
WINNERS,MISC
',MISC
CUP,MISC
CAIRO,LOC
African,MISC
Cup,MISC
Winners,MISC
',MISC
Cup,MISC
National,LOC
Arab,MISC
Egypt,LOC
Zaire,LOC
Aly,PER
Ashour,PER
Mohamed,PER
Ouda,PER
NEW,LOC
YORK,LOC
National,ORG
Hockey,ORG
EASTERN,PER
CONFERENCE,PER
Frankfurt,ORG
Newsroom,ORG
LONDON,LOC
U.S.,LOC
Pacific,LOC
New,ORG
Scientist,ORG
James,PER
Harvey,PER
Jennifer,PER
Hurley,PER
Moss,ORG
Landing,ORG
Marine,ORG
Laboratories,ORG
California,LOC
Harvey,PER
Beaver,PER
Sake,PER
Beaver,PER
U.S.,ORG
Navy,ORG
Sake,PER
Harvey,PER
Monterey,LOC
California,LOC
RTRS,ORG
Australia,ORG
Senate,ORG
Howard,PER
CANBERRA,LOC
Australian,MISC
John,PER
Howard,PER
Senate,ORG
Howard,PER
Liberal,ORG
Party,ORG
Senate,ORG
A$,MISC
Telstra,ORG
Senate,ORG
Greens,ORG
Australian,ORG
Democrats,ORG
Labor,ORG
Party,ORG
Sydney,ORG
Newsroom,ORG
RTRS,ORG
Toyota,ORG
Australia,ORG
MELBOURNE,LOC
Toyota,ORG
Australia,ORG
Melbourne,LOC
RTRS,ORG
Niugini,ORG
SYDNEY,LOC
Niugini,ORG
Mining,ORG
Ltd,ORG
A$,MISC
Battle,ORG
Mountain,ORG
Gold,ORG
Niugini,ORG
Niugini,ORG
Mining,ORG
Ltd,ORG
Battle,ORG
Mountain,ORG
Niugini,ORG
Battle,ORG
Mountain,ORG
Sydney,LOC
Niugini,ORG
Australia,LOC
Chile,LOC
Papua,LOC
New,LOC
Guinea,LOC
Lihir,ORG
GMT,MISC
Niugini,ORG
Mining,ORG
A$,MISC
Sydney,ORG
Newsroom,ORG
South,MISC
Korean,MISC
SEOUL,LOC
South,LOC
Korea,LOC
Yonsei,ORG
University,ORG
North,LOC
Korea,LOC
S.,MISC
Korean,MISC
SEOUL,LOC
Orii,ORG
TOKYO,LOC
Orii,ORG
Corp,ORG
Orii,ORG
TOKYO,LOC
Orii,ORG
Corp,ORG
China,LOC
Lynne,PER
O'Donnell,PER
HONG,LOC
KONG,LOC
Shanghai,LOC
China,LOC
Yingkou,LOC
Shanghai,LOC
China,ORG
National,ORG
Nonferrous,ORG
Metals,ORG
Import,ORG
and,ORG
Export,ORG
Corp,ORG
CNIEC,ORG
State,ORG
Planning,ORG
Commission,ORG
Hong,LOC
Kong,LOC
Yingkou,LOC
Yingkou,LOC
State,ORG
Planning,ORG
Commission,ORG
Shanghai,LOC
London,ORG
Metal,ORG
Exchange,ORG
LME,ORG
CNIEC,ORG
LME,ORG
Asia,LOC
CNIEC,ORG
US$,MISC
CNIEC,ORG
CNIEC,ORG
European,MISC
Bloomsbury,ORG
Minerals,ORG
Economics,ORG
BME,ORG
BME,ORG
Sumitomo,ORG
Corp,ORG
CNIEC,ORG
Japanese,MISC
Sumitomo,ORG
CNIEC,ORG
Chinese,MISC
Shanghai,LOC
Shanghai,LOC
Singapore,LOC
Chinese,MISC
Chinese,MISC
Hong,LOC
Kong,LOC
Nicolas,PER
Charlier,PER
France,LOC
Kawasaki,ORG
Erik,PER
Camerlengo,PER
Italy,LOC
Yamaha,ORG
Tortelli,PER
Moore,PER
Alex,PER
Belometti,PER
Italy,LOC
Honda,ORG
Frederic,PER
Vialle,PER
France,LOC
Yamaha,ORG
Collin,PER
Dugmore,PER
South,LOC
Africa,LOC
Honda,ORG
Camerlengo,PER
Tortelli,PER
Moore,PER
Seguy,PER
Vialle,PER
Camerlengo,PER
Belometti,PER
Tortelli,PER
Paul,PER
Malin,PER
Britain,LOC
Yamaha,ORG
Vialle,PER
Seguy,PER
Michele,PER
Fanton,PER
Italy,LOC
Kawasaki,ORG
Dugmore,PER
POKKA,MISC
SUZUKA,LOC
Japan,LOC
Pokka,MISC
International,MISC
Endurance,MISC
GT,MISC
championship,MISC
Ray,PER
Belim,PER
Britain,LOC
James,PER
Weaver,PER
Britain,LOC
Finland,LOC
Gulf,MISC
McLaren,MISC
FI,MISC
GTR,MISC
Anders,PER
Olofsson,PER
Sweden,LOC
Luciano,PER
della,PER
Noce,PER
Italy,LOC
Ennea,MISC
Ferrari,MISC
F40,MISC
Andy,PER
Ballace,PER
Britain,LOC
Olivier,PER
Grouillard,PER
France,LOC
Harrods,MISC
McLaren,MISC
FI,MISC
GTR,MISC
Thomas,PER
Bscher,PER
Germany,LOC
Peter,PER
Kox,PER
Netherlands,LOC
West,MISC
McLaren,MISC
F1,MISC
GTR,MISC
Fabien,PER
Giroix,PER
France,LOC
Jean-Denis,PER
Deletraz,PER
Switzerland,LOC
Muller,MISC
McLaren,MISC
F1,MISC
GTR,MISC
Lindsay,PER
Owen-Jones,PER
Britain,LOC
Pierre-Henri,PER
Raphanel,PER
France,LOC
David,PER
Brabham,PER
Australia,LOC
Gulf,MISC
McLaren,MISC
F,MISC
!,MISC
GTR,MISC
Jean-Marc,PER
Gounon,PER
France,LOC
Eric,PER
Bernard,PER
France,LOC
Paul,PER
Belmondo,PER
France,LOC
Ennea,MISC
Ferrari,MISC
F40,MISC
Bruno,PER
Eichmann,PER
Germany,LOC
Gerd,PER
Ruch,PER
Germany,LOC
Ralf,PER
Kelleners,PER
Germany,LOC
GT2,MISC
Roock,MISC
Porsche,MISC
911,MISC
Stephane,PER
Ortelli,PER
France,LOC
Bob,PER
Wollek,PER
France,LOC
Franz,PER
Konrad,PER
Austria,LOC
GT2,MISC
Konrad,MISC
Porsche,MISC
911,MISC
Cor,PER
Euser,PER
Netherlands,LOC
H.,PER
Wada,PER
Japan,LOC
N.,PER
Furuya,PER
Japan,LOC
GT2,MISC
Marcos,MISC
LM600,MISC
162,MISC
Gounon,PER
Belim,PER
Weaver,PER
Eichmann,PER
Ruch,PER
Bscher,PER
Gounon,PER
Bernard,PER
Belmondo,PER
Olofsson,PER
della,PER
Noce,PER
Owen-Jones,PER
Raphanel,PER
SHEFFIELD,LOC
SHEFFIELD,LOC
England,LOC
Sarka,PER
Kasparkova,PER
Czech,LOC
Republic,LOC
Ashia,PER
Hansen,PER
Britain,LOC
Rodica,PER
Matescu,PER
Romania,LOC
Deon,PER
Hemmings,PER
Jamaica,LOC
Anne,PER
Marken,PER
Belgium,LOC
Susan,PER
Smith,PER
Ireland,LOC
Isel,PER
Lopez,PER
Cuba,LOC
Louise,PER
McPaul,PER
Australia,LOC
Silke,PER
Renk,PER
Germany,LOC
Cathy,PER
Freeman,PER
Australia,LOC
Falilat,PER
Ogunkoya,PER
Nigeria,LOC
Juliet,PER
Cuthbert,PER
Jamaica,LOC
Dionne,PER
Rose,PER
Jamaica,LOC
Michelle,PER
Freeman,PER
Jamaica,LOC
Gillian,PER
Russell,PER
Jamaica,LOC
Charmaine,PER
Crooks,PER
Canada,LOC
Inez,PER
Turner,PER
Jamaica,LOC
Margaret,PER
Crowley,PER
Australia,LOC
Trond,PER
Bathel,PER
Norway,LOC
Pat,PER
Manson,PER
U.S.,LOC
Tim,PER
Lobinger,PER
Germany,LOC
Tom,PER
Pukstys,PER
U.S.,LOC
Steve,PER
Backley,PER
Britain,LOC
Nick,PER
Nieland,PER
Britain,LOC
Marcel,PER
Malone,PER
U.S.,LOC
Kim,PER
Graham,PER
U.S.,LOC
Phylis,PER
Smith,PER
Britain,LOC
BONN,LOC
Hamburg,LOC
St,ORG
Pauli,ORG
Bundesliga,MISC
Schalke,ORG
Schalke,ORG
St,ORG
Pauli,ORG
Andre,PER
Trulsen,PER
Schalke,ORG
Martin,PER
Max,PER
Christian,PER
Springer,PER
St,ORG
Pauli,ORG
Thomas,PER
Sabotzik,PER
Hamburg,ORG
Hansa,ORG
Rostock,ORG
Karsten,PER
Baeron,PER
Harald,PER
Spoerl,PER
Hamburg,ORG
German,MISC
SALAH,PER
HISSOU,PER
BRUSSELS,LOC
Morocco,LOC
Salah,PER
Hissou,PER
Brussels,LOC
Ethiopia,LOC
Haile,PER
Gebreselassie,PER
Dutch,MISC
Hengelo,LOC
GERMAN,MISC
BONN,LOC
Bundesliga,MISC
Hansa,ORG
Rostock,ORG
Hamburg,ORG
Baeron,PER
St,ORG
Pauli,ORG
Driller,PER
Trulsen,PER
Springer,PER
Sobotzik,PER
Schalke,ORG
Max,PER
Thon,PER
Wilmots,PER
Springer,PER
FRENCH,MISC
PARIS,LOC
French,MISC
Nancy,ORG
Paris,ORG
St,ORG
Germain,ORG
FRENCH,MISC
PARIS,LOC
French,MISC
Nancy,ORG
Paris,ORG
St,ORG
Germain,ORG
GERMAN,MISC
BONN,LOC
German,MISC
St,ORG
Pauli,ORG
Schalke,ORG
Hansa,ORG
Rostock,ORG
Hamburg,ORG
MASTERKOVA,PER
Adrian,PER
Warner,PER
BRUSSELS,LOC
Russia,LOC
Olympic,MISC
Svetlana,PER
Masterkova,PER
Zurich,LOC
Olympic,MISC
Brussels,LOC
Russian,MISC
Mozambique,LOC
Maria,PER
Mutola,PER
Mutola,PER
Masterkova,PER
Russian,MISC
Masterkova,PER
Atlanta,MISC
Games,MISC
Zurich,LOC
Zurich,LOC
Masterkova,PER
Russian,MISC
Brussels,LOC
Atlanta,MISC
Games,MISC
Masterkova,PER
Mutola,PER
Russian,MISC
BRUSSELS,LOC
Christine,PER
Wachtel,PER
Germany,LOC
Berlin,LOC
Maria,PER
Mutola,PER
Mozambique,LOC
Brussels,LOC
Svetlana,PER
Masterkova,PER
Russia,LOC
Brussels,LOC
MASTERKOVA,PER
BRUSSELS,LOC
Russian,MISC
Svetlana,PER
Masterkova,PER
Brussels,LOC
Mozambique,LOC
Maria,PER
Mutola,PER
GERMAN,MISC
OPEN,MISC
STUTTGART,LOC
Germany,LOC
German,MISC
Open,MISC
Britain,LOC
Ian,PER
Woosnam,PER
Robert,PER
Karlsson,PER
Sweden,LOC
Fernando,PER
Roca,PER
Spain,LOC
Ian,PER
Pyman,PER
Carl,PER
Suneson,PER
Stephen,PER
Field,PER
Miguel,PER
Angel,PER
Martin,PER
Spain,LOC
Raymond,PER
Russell,PER
Thomas,PER
Gogele,PER
Germany,LOC
Paul,PER
Broadhurst,PER
Diego,PER
Borrego,PER
Spain,LOC
Ricky,PER
Willison,PER
Stephen,PER
Ames,PER
Trinidad,LOC
and,LOC
Tobago,LOC
Eamonn,PER
Darcy,PER
Ireland,LOC
Robert,PER
Coles,PER
David,PER
Williams,PER
Thomas,PER
Bjorn,PER
Denmark,LOC
Pedro,PER
Linhart,PER
Spain,LOC
Michael,PER
Jonzon,PER
Sweden,LOC
Roger,PER
Chapman,PER
Jonathan,PER
Lomas,PER
Francisco,PER
Cea,PER
Spain,LOC
Terry,PER
Price,PER
Australia,LOC
Paul,PER
Eales,PER
Wayne,PER
Riley,PER
Australia,LOC
Carl,PER
Mason,PER
Barry,PER
Lane,PER
Bernhard,PER
Langer,PER
Germany,LOC
Gary,PER
Orr,PER
Mats,PER
Lanner,PER
Sweden,LOC
Jeff,PER
Hawksworth,PER
Des,PER
Smyth,PER
Ireland,LOC
David,PER
Carter,PER
Steve,PER
Webster,PER
Jose,PER
Maria,PER
Canizares,PER
Spain,LOC
Paul,PER
Lawrie,PER
MITCHELL,PER
OLYMPIC,MISC
Adrian,PER
Warner,PER
BRUSSELS,LOC
American,MISC
Dennis,PER
Mitchell,PER
Olympic,MISC
Brussels,LOC
Sporting,ORG
U.S.,LOC
Canada,LOC
Olympic,MISC
Donovan,PER
Bailey,PER
Linford,PER
Christie,PER
Britain,LOC
American,MISC
Carl,PER
Lewis,PER
Mitchell,PER
Olympic,MISC
Bailey,PER
Zurich,LOC
American,MISC
Atlanta,MISC
Games,MISC
Bailey,PER
Canadian,MISC
Lewis,PER
Atlanta,LOC
Ato,PER
Boldon,PER
Christie,PER
Lewis,PER
Europe,LOC
American,MISC
Olympic,MISC
Allen,PER
Johnson,PER
Britain,LOC
Colin,PER
Jackson,PER
Johnson,PER
U.S.,LOC
Olympic,MISC
Atlanta,LOC
American,MISC
Roger,PER
Kingdom,PER
Alexei,PER
Markov,PER
Russia,LOC
Mariano,PER
Friedick,PER
U.S.,LOC
Shane,PER
Kelly,PER
Australia,LOC
Soren,PER
Lausberg,PER
Germany,LOC
Jan,PER
Van,PER
Eiden,PER
Germany,LOC
Herve,PER
Thuet,PER
France,LOC
Grzegorz,PER
Krejner,PER
Poland,LOC
Ainars,PER
Kiksis,PER
Latvia,LOC
Dimitrios,PER
Georgalis,PER
Greece,LOC
Jose,PER
Moreno,PER
Spain,LOC
Keiji,PER
Kojima,PER
Japan,LOC
Graham,PER
Sharman,PER
Australia,LOC
Jose,PER
Escuredo,PER
Spain,LOC
Craig,PER
MacLean,PER
Britain,LOC
Christian,PER
Meidlinger,PER
Austria,LOC
Darren,PER
McKenzie-Potter,PER
New,LOC
Zealand,LOC
Masanaga,PER
Shiohara,PER
Japan,LOC
Jean-Pierre,PER
Van,PER
Zyl,PER
South,LOC
Africa,LOC
Keirin,LOC
Marty,PER
Nothstein,PER
U.S.,LOC
Gary,PER
Neiwand,PER
Australia,LOC
Frederic,PER
Magne,PER
France,LOC
Pavel,PER
Buran,PER
Czech,LOC
Republic,LOC
Michael,PER
Hubner,PER
Germany,LOC
Laurent,PER
Gane,PER
France,LOC
Madison,LOC
Silvio,PER
Martinelli,PER
Marco,PER
Villa,PER
Italy,LOC
Scott,PER
McGrory,PER
Stephen,PER
Pate,PER
Australia,LOC
Andreas,PER
Kappes,PER
Carsten,PER
Wolf,PER
Germany,LOC
Kurt,PER
Betschart,PER
Bruno,PER
Risi,PER
Switzerland,LOC
Gabriel,PER
Curuchet,PER
Juan,PER
Curuchet,PER
Argentine,MISC
Peter,PER
Pieters,PER
Tomas,PER
Post,PER
Netherlands,LOC
J,PER
immi,PER
Madsen,PER
Jens,PER
Veggerby,PER
Denmark,LOC
Isaac,PER
Galvez-Lopez,PER
Juan,PER
Llaneras,PER
Spain,LOC
Wolfgang,PER
Kotzmann,PER
Franz,PER
Stocher,PER
Austria,LOC
Christophe,PER
Capelle,PER
Jean-Michel,PER
Monin,PER
France,LOC
BOARDMAN,PER
Martin,PER
Ayres,PER
MANCHESTER,LOC
England,LOC
Britain,LOC
Chris,PER
Boardman,PER
Boardman,PER
Olympic,MISC
Andrea,PER
Collinelli,PER
Italy,LOC
Atlanta,LOC
Collinelli,PER
Boardman,PER
Boardman,PER
Olympic,MISC
Tour,MISC
de,MISC
France,MISC
French,MISC
GAN,ORG
Olympic,MISC
Manchester,LOC
Briton,MISC
Graeme,PER
Obree,PER
Atlanta,LOC
Collinelli,PER
Obree,PER
Chris,PER
Boardman,PER
Britain,LOC
Andrea,PER
Collinelli,PER
Italy,LOC
Mariano,PER
Friedick,PER
U.S.,LOC
Heiko,PER
Szonn,PER
Germany,LOC
Francis,PER
Moreau,PER
France,LOC
Alexei,PER
Markov,PER
Russia,LOC
Michael,PER
Sandstod,PER
Denmark,LOC
Edouard,PER
Gritsoun,PER
Russia,LOC
BOARDMAN,PER
MANCHESTER,LOC
England,LOC
Britain,LOC
Chris,PER
Boardman,PER
Boardman,PER
Andrea,PER
Collinelli,PER
Italy,LOC
Atlanta,LOC
Olympics,MISC
ENGLISH,MISC
LONDON,LOC
English,MISC
Barnsley,ORG
Reading,ORG
Stoke,ORG
Bradford,ORG
Swindon,ORG
Oldham,ORG
Wolverhampton,ORG
Queens,ORG
Park,ORG
Rangers,ORG
Barnsley,ORG
Stoke,ORG
Tranmere,ORG
Bolton,ORG
Wolverhampton,ORG
Queens,ORG
Park,ORG
Rangers,ORG
Norwich,ORG
Ipswich,ORG
Birmingham,ORG
Crystal,ORG
Palace,ORG
Swindon,ORG
Oxford,ORG
Bradford,ORG
Huddersfield,ORG
Portsmouth,ORG
Reading,ORG
Man,ORG
City,ORG
West,ORG
Bromwich,ORG
Port,ORG
Vale,ORG
Sheffield,ORG
United,ORG
Grimsby,ORG
Charlton,ORG
Southend,ORG
Oldham,ORG
ENGLISH,MISC
COUNTY,MISC
CHAMPIONSHIP,MISC
LONDON,LOC
Morocco,LOC
Karol,PER
Kucera,PER
Slovakia,LOC
Hicham,PER
Arazi,PER
Morocco,LOC
DALGLISH,PER
BLACKBURN,ORG
LONDON,LOC
Kenny,PER
Dalglish,PER
Blackburn,ORG
English,MISC
Blackburn,ORG
Dalglish,PER
Blackburn,ORG
Spain,LOC
Dalglish,PER
Dalglish,PER
Blackburn,ORG
ENGLISH,MISC
COUNTY,MISC
CHAMPIONSHIP,MISC
LONDON,LOC
English,MISC
County,MISC
Championship,MISC
Weston-super-Mare,LOC
Durham,ORG
D.,PER
Cox,PER
S.,PER
Campbell,PER
G.,PER
Rose,PER
Somerset,ORG
M.,PER
Lathwell,PER
Colchester,LOC
Gloucestershire,ORG
J.,PER
Russell,PER
A.,PER
Symonds,PER
A.,PER
Cowan,PER
Essex,ORG
Cardiff,LOC
Kent,ORG
M.,PER
Walker,PER
D.,PER
Fulton,PER
Glamorgan,ORG
Leicester,LOC
Leicestershire,ORG
P.,PER
Simmons,PER
P.,PER
Nixon,PER
Hampshire,ORG
Northampton,LOC
Sussex,ORG
N.,PER
Lenham,PER
V.,PER
Drakes,PER
A.,PER
Wells,PER
Northamptonshire,ORG
Trent,LOC
Bridge,LOC
Nottinghamshire,ORG
G.,PER
Archer,PER
M.,PER
Dowman,PER
Surrey,ORG
Worcester,LOC
Warwickshire,ORG
A.,PER
Giles,PER
W.,PER
Khan,PER
Worcestershire,ORG
Headingley,LOC
Yorkshire,ORG
C.,PER
White,PER
M.,PER
Moxon,PER
M.,PER
Vaughan,PER
Lancashire,ORG
ENGLAND,LOC
PAKISTAN,LOC
LONDON,LOC
England,LOC
Pakistan,LOC
The,LOC
Oval,LOC
England,LOC
M.,PER
Atherton,PER
Waqar,PER
Younis,PER
A.,PER
Stewart,PER
Mushtaq,PER
Ahmed,PER
N.,PER
Hussain,PER
Saeed,PER
Anwar,PER
Waqar,PER
Younis,PER
G.,PER
Thorpe,PER
Mohammad,PER
Akram,PER
J.,PER
Crawley,PER
N.,PER
Knight,PER
Mushtaq,PER
Ahmed,PER
C.,PER
Lewis,PER
Wasim,PER
Akram,PER
I.,PER
Salisbury,PER
R.,PER
Croft,PER
D.,PER
Cork,PER
A.,PER
Mullally,PER
Wasim,PER
Akram,PER
Waqar,PER
Younis,PER
Mohammad,PER
Akram,PER
Mushtaq,PER
Ahmed,PER
Aamir,PER
Sohail,PER
Pakistan,LOC
Aamir,PER
Sohail,PER
Saeed,PER
Anwar,PER
Ijaz,PER
Ahmed,PER
Inzamam-ul-Haq,PER
Salim,PER
Malik,PER
Asif,PER
Mujtaba,PER
Wasim,PER
Akram,PER
Moin,PER
Khan,PER
Mushtaq,PER
Ahmed,PER
Waqar,PER
Younis,PER
Mohammad,PER
Akam,PER
FERGUSON,PER
SCOTTISH,MISC
GLASGOW,LOC
Everton,ORG
Duncan,PER
Ferguson,PER
Manchester,ORG
United,ORG
Scottish,MISC
Glasgow,ORG
Rangers,ORG
Ally,PER
McCoist,PER
World,MISC
Cup,MISC
Austria,LOC
Vienna,LOC
Ferguson,PER
Scotland,LOC
Scotland,LOC
Craig,PER
Brown,PER
Duncan,PER
Ferguson,PER
Ally,PER
McCoist,PER
Celtic,ORG
Jackie,PER
McNamara,PER
ENGLAND,LOC
LONDON,LOC
England,LOC
Pakistan,LOC
The,LOC
Oval,LOC
KEANE,PER
MANCHESTER,LOC
UNITED,LOC
LONDON,LOC
Ireland,LOC
Roy,PER
Keane,PER
English,MISC
F.A.,MISC
Cup,MISC
Manchester,ORG
United,ORG
Roy,PER
Everton,ORG
United,ORG
Alex,PER
Ferguson,PER
CANADIAN,MISC
OPEN,MISC
TORONTO,LOC
Canadian,MISC
Open,MISC
Daniel,PER
Nestor,PER
Canada,LOC
Thomas,PER
Muster,PER
Austria,LOC
Mikael,PER
Tillstrom,PER
Sweden,LOC
Goran,PER
Ivanisevic,PER
Croatia,LOC
Wayne,PER
Ferreira,PER
South,LOC
Africa,LOC
Jiri,PER
Novak,PER
Czech,LOC
Republic,LOC
Marcelo,PER
Rios,PER
Chile,LOC
Kenneth,PER
Carlsen,PER
Denmark,LOC
MaliVai,PER
Washington,PER
U.S.,LOC
Alex,PER
Corretja,PER
Spain,LOC
Todd,PER
Martin,PER
U.S.,LOC
Renzo,PER
Furlan,PER
Italy,LOC
